Date,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,RET5,RET10,RET15,RET20,RET25,RET30
2001-11-01,-0.33789736345921995,-0.3603650796750024,-1.0329999145105475,-2.1733330686762997,-3.177002161268355,0.3721026365407809,0.34963492032499843,-0.32299991451054666,-1.4633330686762989,-2.467002161268354,-1.392177797363388,-3.417023192454348,-4.052797896092574,-5.2128609358519675,-6.302851855246949,-0.6821777973633871,-2.707023192454347,-3.3427978960925735,-4.502860935851967,-5.592851855246948,0.25875814882949244,-0.3088215601177886,26.89334266876706,-1.9164244079691812,3.1078529793977268,5.024277387366908,-4.035955059393789,4.735224900043786,-2.1195306514246077,-1.627371920646059,0.0025368252403334957,1.0326298312215512,-0.3124351257990434,-0.27895504748049443,-0.022467716215782474,-0.6726348348355451,-1.1403331541657522,-1.0036690925920553,-2.02484539509096,-0.6357747036382264,-1.1600630397593932,-1.0899909193949817,0.05781057810578106,-0.17466174661746622,-0.1590815908159081,-0.05658056580565801,0.00041000410004091885,-0.06396063960639616
2001-11-02,0.6527464950872748,0.5905772002954528,-0.05511420510994469,-1.1764283162235714,-2.1868465576846106,-0.24725350491272735,-0.30942279970454933,-0.9551142051099468,-2.0764283162235735,-3.0868465576846127,-0.4052422950529788,-2.4329284152382264,-3.0856306692376876,-4.255231508780575,-5.3546776316808185,-1.305242295052981,-3.3329284152382286,-3.9856306692376897,-5.155231508780577,-6.254677631680821,0.20949722589009478,-0.30570817658466254,26.532841101368934,-2.5945378239599215,2.287871157293228,4.88240898125315,-4.659508494674821,4.040662895265722,-2.0649706707148994,-1.752791737972494,-0.004796547049329913,1.0199984187242608,-0.11764569093581917,0.12639755963217852,-0.06216929479182198,-0.6456914054053975,-1.1213141111136267,-1.0104182414610392,-2.0276861201852476,-0.6527022539994611,-1.1696008395428876,-1.0994461229002432,0.008438818565400814,-0.12151898734177212,-0.1105485232067511,-0.05611814345991554,0.021518987341772218,-0.07383966244725738
2001-11-05,0.4765806072901029,0.37052472754131927,-0.25310767910366394,-1.3576273049298742,-2.3753610786249553,-0.2934193927098967,-0.3994752724586803,-1.0231076791036635,-2.1276273049298737,-3.145361078624955,-0.5952304757821025,-2.6275901432526005,-3.2974946380185344,-4.476932729731441,-5.586046790283149,-1.365230475782102,-3.3975901432526,-4.067494638018534,-5.246932729731441,-6.356046790283148,0.1640399759894492,-0.31015543248794586,31.846882202212097,-2.7283890797100057,2.1274366987575988,4.855825778467604,-4.65574736290656,3.856796817989199,-1.9273582831965541,-1.7293601192316004,-0.007938304196352663,0.9961890455124264,-0.227054339265574,-0.09581145042628864,-0.10605587974878361,-0.6236324066449832,-1.1045196258262102,-1.0177337736950811,-2.032359667470498,-0.6699044947659338,-1.1794380917129068,-1.1091140605517076,0.024183283835383974,-0.11073398387781075,-0.07212558336868898,-0.039032668646584716,0.00339414509970294,-0.020789138735681036
2001-11-06,-0.4382150832188074,-0.4904320658715271,-1.0706443831548818,-2.1441406154680926,-3.1594641657666216,0.26178491678119187,0.2095679341284722,-0.37064438315488246,-1.4441406154680934,-2.4594641657666223,-1.3993655745244382,-3.4153714613044386,-4.097290022369194,-5.283476695458024,-6.4003694504164095,-0.6993655745244389,-2.7153714613044393,-3.3972900223691944,-4.583476695458025,-5.70036945041641,0.17147728302870968,-0.25984880469150795,36.375085627422,-2.1311671304164186,2.708309987559243,4.839477117975662,-3.9725959615361752,4.39173182979312,-1.8414288311197566,-1.6834218422338765,-0.0050595040484996134,0.9679805649874333,-0.2768449849929715,-0.44674014502551623,-0.05221698265271968,-0.5802123172833547,-1.073496232313211,-1.015323550298529,-2.0160058867800004,-0.6819185610647551,-1.1861866730888302,-1.1168927549583856,-0.037603305785123976,-0.14710743801652887,-0.05454545454545456,-0.05123966942148754,-0.0355371900826446,-0.004132231404958589
2001-11-07,-0.4419450647257399,-0.24493824170138723,-0.7308932755460305,-1.7397070220585178,-2.73036496208292,1.4480549352742607,1.6450617582986133,1.1591067244539701,0.15029297794148277,-0.8403649620829192,-1.0332989611330028,-2.984326716751525,-3.666269086435051,-4.851857299114126,-5.971982143463869,0.8567010388669978,-1.0943267167515245,-1.7762690864350503,-2.9618572991141257,-4.081982143463868,0.273190300184304,-0.08983821248983759,53.148704165746416,-0.7492022262710485,4.243487940556729,4.992690166827778,-2.584618142334385,5.874741658931612,-1.8354159160633365,-1.6312537183748823,0.008579045430143872,1.0557919397505349,0.7901254298707513,-0.08368098028593707,0.19700682302435268,-0.4859550338446432,-1.0088137465124873,-0.990657940024402,-1.9510277556185223,-0.6819423696835258,-1.1855882126790753,-1.1201248443497427,-0.15077519379844964,-0.21821705426356586,-0.07906976744186044,-0.07015503875969001,-0.08217054263565896,-0.02945736434108533
2001-11-08,1.8784871718799785,1.9982379620896467,1.5314434830565986,0.5427825144435694,-0.44946796292552094,-0.35151282812002194,-0.23176203791035377,-0.6985565169434018,-1.687217485556431,-2.6794679629255214,1.2375936711173878,-0.7078299862467787,-1.4032717871785003,-2.5966264491205457,-3.7251571114303985,-0.9924063288826126,-2.937829986246779,-3.6332717871785007,-4.826626449120546,-5.955157111430399,0.2046770622680557,-0.10718218483907194,50.53095154799376,-2.6561655484598425,2.292356024650285,4.948521573110128,-4.562885752798923,4.099361676978216,-1.9067202043390807,-1.8070056523279305,-0.008151253259925828,1.1676212788219125,0.9098658447283434,0.23715550922480455,0.11975079020966817,-0.46679447903304805,-0.9886609686130292,-0.9922504773690903,-1.9454236573641666,-0.6954418009317216,-1.1933546619420454,-1.1285306623098528,-0.15774058577405856,-0.1418410041841003,-0.03723849372384925,0.020920502092050212,-0.044769874476987465,-0.01715481171548118
2001-11-09,-0.21673219964890222,-0.12251094355486458,-0.5623532874037771,-1.5255311467865553,-2.5152575637493975,-0.08673219964890322,0.007489056445134423,-0.4323532874037781,-1.3955311467865563,-2.3852575637493985,-0.8457035811322378,-2.7769275336760835,-3.4835843978547736,-4.683390025576191,-5.819528604204251,-0.7157035811322388,-2.6469275336760845,-3.3535843978547746,-4.553390025576192,-5.689528604204252,0.16916418279066497,-0.10040401861879644,42.40132416602993,-2.3485081706569204,2.540889123037843,4.889397293694763,-4.213581148210647,4.228559261100916,-1.8650729775537265,-1.6876701380630728,-0.005652995726178667,1.0688002046483969,-0.8783682867624777,-0.23739724535508908,0.09422125609403764,-0.4398423438489125,-0.9631778593827782,-0.9897264169628421,-1.9312239525438457,-0.7066568641786901,-1.1998056277214175,-1.13613857862806,-0.1375310687655344,-0.12676056338028177,-0.07332228666114331,0.002899751449875737,-0.09072079536039773,-0.02692626346313182
2001-11-12,0.1214305113841867,0.08408096040466617,-0.3590759566949906,-1.315333605829892,-2.3133629512216345,-0.7285694886158147,-0.7659190395953352,-1.209075956694992,-2.1653336058298933,-3.163362951221636,-0.6393277966867643,-2.580947768889743,-3.304419668055303,-4.514235025390857,-5.660203363826653,-1.4893277966867657,-3.4309477688897445,-4.154419668055304,-5.364235025390858,-6.510203363826655,0.08625011953179632,-0.16175555199471603,19.214808180325292,-3.1597170814041853,1.7587647004517741,4.918481781855959,-4.906938282124649,3.3751002029339787,-1.747221200720464,-1.6163355024822046,-0.010785874919265137,1.0479620899199782,-0.18890195725982134,-0.01563893104067699,-0.03734955097952053,-0.44315691709965677,-0.9562576491349013,-0.9980293453917426,-1.9416199722029788,-0.7234718991655598,-1.209815357335554,-1.1459683384357966,-0.10004293688278224,-0.06097037355088013,-0.02747960498067843,0.015457277801631577,-0.009016745384285138,0.0004293688278231672
2001-11-13,0.7500015088543677,0.43916450945878793,-0.05112875916956128,-1.028714548478824,-2.052399330083375,-1.639998491145633,-1.9508354905412126,-2.441128759169562,-3.4187145484788246,-4.442399330083376,-0.3393605870922869,-2.3301751694767283,-3.0796896134581644,-4.305363757090923,-5.4648212859619605,-2.7293605870922875,-4.720175169476729,-5.469689613458165,-6.695363757090924,-7.854821285961961,-0.05604753849513128,-0.3180650946454264,12.550868445519429,-4.560316525808279,0.6431736686653942,5.203490194473673,-6.133710959616749,2.232039978534324,-1.5733944338084704,-1.58886630986893,-0.02479629451445553,1.1757752242133137,1.0327014473358196,0.7570809807500719,-0.31083699939557974,-0.4902932686283492,-0.9775857893092628,-1.0236847816045511,-1.9908145823844414,-0.7495144439814361,-1.2256741436327587,-1.1594575288710374,-0.05796439981743494,0.044272021907804604,0.0479233226837061,0.06526700136923778,0.09995435874030129,0.07302601551802836
2001-11-14,-0.2799988264466009,-1.0116686277647382,-1.5999214015027299,-2.633046171747438,-3.7041237894148544,-2.6599988264466035,-3.3916686277647408,-3.9799214015027324,-5.01304617174744,-6.084123789414857,-1.9093917779658334,-3.9975303549583003,-4.7848979220726875,-6.033948077691711,-7.2116158093432965,-4.289391777965836,-6.377530354958303,-7.16489792207269,-8.413948077691714,-9.591615809343299,-0.2535055267513504,-0.5788994645894832,8.569370491418729,-6.450772100069063,-0.5292278999309623,5.921544200138101,-7.733454788789061,0.9501175332595793,-1.2826826887199978,-1.4793454331905416,-0.036646430500027444,1.2904632980977602,0.8442988680951262,2.200275740337204,-0.7316698013181373,-0.5882527737379917,-1.033124770244708,-1.0710776176674166,-2.088138576992467,-0.7873675671143872,-1.2490501556190239,-1.1776677316515851,0.0019870839542972035,0.18032786885245916,0.19175360158966714,0.17635370094386493,0.24391455538996523,0.16790859413810247
